1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25
13	55	6	29	59	84	95	35	18	70	2	64	14	10	21	34	60	61	41	43	51	38	50	30	92
46	1	59	61	65	98	99	58	11	69	21	93	85	17	60	30	39	53	33	81	68	84	77	89	76
97	80	54	46	66	90	48	75	65	33	12	59	81	91	51	18	85	84	47	16	62	69	24	26	31
24	93	30	83	35	40	14	84	81	17	94	78	75	48	27	73	69	29	90	11	72	52	25	3	80
65	44	67	1	62	90	71	58	24	19	88	15	69	89	30	11	99	31	35	73	40	39	14	20	8
66	27	5	60	25	70	71	8	40	81	20	15	13	64	86	36	79	23	54	80	65	75	87	56	61
77	73	3	85	24	22	70	47	38	68	40	76	56	63	33	69	15	64	1	17	58	42	71	9	16
11	62	69	90	95	67	53	28	21	98	7	35	52	14	85	78	10	93	82	70	48	71	18	68	92
66	74	67	83	15	50	92	21	19	77	39	11	85	31	46	18	53	90	34	17	25	88	82	6	41
2	43	52	15	68	51	55	70	77	11	96	18	14	36	21	53	90	91	40	9	31	88	95	35	84
82	8	90	42	57	52	24	54	79	49	16	48	32	93	41	50	60	31	4	43	88	2	10	14	28
88	44	13	26	41	27	78	80	81	20	51	3	57	6	21	90	31	77	93	30	75	34	10	33	87
14	27	13	80	95	28	61	59	55	18	72	88	52	54	20	32	5	83	49	90	37	15	9	1	40
11	31	14	7	42	28	36	34	46	76	55	43	50	58	12	64	20	92	72	26	75	95	9	45	39
8	67	34	39	3	42	59	1	84	54	31	32	73	60	94	76	79	64	9	89	86	16	38	91	19
64	8	41	56	10	6	96	25	92	12	55	89	57	17	80	22	40	53	28	37	83	18	39	59	42
49	42	5	25	97	58	80	99	27	44	33	68	7	37	79	32	53	4	88	81	36	6	31	34	13
22	60	41	62	34	32	92	43	28	23	36	26	85	67	39	20	48	15	97	81	86	2	8	66	77
77	69	3	20	50	34	23	37	79	94	22	75	33	1	56	27	16	64	4	95	6	93	84	76	31
7	20	58	83	85	77	64	15	33	49	24	63	50	36	56	29	28	73	25	45	10	92	98	87	27
37	72	27	5	58	36	73	99	26	91	9	57	40	15	22	2	51	13	75	61	14	16	81	32	24
32	91	68	87	82	4	24	48	16	96	93	1	63	21	97	12	45	51	65	61	49	40	22	36	75
18	78	40	24	4	82	86	12	13	21	36	64	33	73	34	3	66	38	83	91	77	67	48	87	99
48	23	16	78	69	61	21	79	1	65	7	53	55	74	73	88	4	18	10	96	12	32	28	85	14
29	72	17	51	4	98	77	85	18	61	16	43	67	31	52	20	92	96	58	49	88	27	62	75	65
14	64	17	29	41	8	96	15	94	61	58	28	44	83	98	16	23	84	60	76	27	90	4	99	69
13	42	78	1	89	85	44	75	11	64	15	5	79	97	33	6	92	39	8	45	96	9	19	86	47
21	61	97	70	4	58	43	14	79	17	32	20	86	65	62	24	28	33	66	94	82	71	29	40	6
47	56	82	34	46	79	31	18	33	70	9	37	20	7	64	43	66	24	27	77	28	4	54	92	69
9	45	95	13	83	26	63	78	38	67	60	98	62	73	74	6	59	77	53	56	68	31	64	11	92
61	40	28	68	87	26	16	24	93	62	12	66	34	21	38	76	29	83	20	2	23	55	3	36	94
84	16	31	85	88	43	40	69	36	3	33	61	48	21	20	8	93	58	45	32	24	39	78	60	7
29	61	30	11	39	12	40	70	1	86	42	52	24	21	56	69	13	53	74	49	84	59	31	9	33
36	6	78	71	51	76	26	81	14	12	98	1	33	53	77	21	28	59	88	82	62	97	25	64	15
29	43	21	71	53	57	75	81	6	83	89	14	58	32	72	16	7	23	85	39	35	28	49	17	22
87	11	32	53	33	79	52	5	31	26	90	55	21	36	82	20	30	35	56	37	92	3	27	67	58
18	3	88	16	57	98	87	14	9	12	63	81	19	69	8	52	22	39	49	17	58	4	80	35	84
45	41	11	57	81	86	78	85	67	97	70	33	6	16	12	8	38	87	53	27	89	29	30	17	3
5	1	52	50	45	67	62	43	36	24	31	44	84	95	64	86	77	26	32	57	81	96	91	3	83
28	15	73	7	96	35	95	1	14	54	23	41	63	3	38	18	10	2	71	99	13	22	65	36	37
63	72	44	80	62	10	83	55	19	70	6	43	74	39	82	54	30	49	81	46	66	67	11	78	58
41	22	27	53	16	78	42	61	39	47	28	84	63	38	24	19	9	90	31	55	32	15	88	70	86
96	88	77	89	72	58	51	39	91	2	78	45	82	20	92	53	9	93	94	66	25	34	14	75	1
92	51	1	98	66	43	82	28	42	94	38	18	8	81	57	50	63	41	86	14	56	37	80	62	34
79	52	73	56	26	51	24	32	86	48	64	90	4	37	5	93	41	84	82	92	11	72	46	25	60
9	35	95	50	99	37	49	40	74	7	8	34	44	32	94	3	14	89	47	93	82	98	42	43	92
71	81	66	23	59	83	5	30	58	94	29	42	11	28	92	34	13	19	12	7	35	41	3	56	74
85	59	62	21	20	64	35	53	17	97	31	99	78	92	48	52	89	90	60	12	93	45	91	82	61
62	82	53	26	74	42	64	83	32	20	63	90	99	40	72	19	38	43	13	10	45	7	48	67	22
66	98	30	37	36	91	28	99	89	96	43	62	48	64	51	59	3	35	7	12	95	44	31	61	94
57	19	64	90	65	16	43	51	46	91	61	80	94	77	23	67	28	24	26	72	31	66	20	11	55
91	13	93	87	99	68	6	62	56	12	46	57	16	75	14	97	71	63	9	39	1	7	11	79	34
67	16	61	49	25	21	17	83	6	40	43	66	50	10	97	68	64	92	90	26	60	96	42	22	32
35	94	47	86	62	73	15	21	69	5	16	51	53	36	45	4	72	42	96	18	41	1	22	30	32
93	43	91	58	18	65	10	86	90	95	13	57	72	17	44	27	82	48	67	47	31	39	76	96	94
30	96	91	6	36	82	78	16	67	95	15	43	9	69	27	83	37	53	86	66	49	87	8	79	88
5	41	18	24	76	62	43	71	97	23	44	48	51	27	87	8	55	89	64	73	58	38	75	98	70
49	16	25	79	15	58	17	11	78	59	5	74	38	95	56	82	52	10	55	4	54	92	29	42	88
72	95	20	52	82	64	33	69	54	70	22	45	49	24	75	21	31	15	51	85	11	96	98	43	94
46	96	30	66	88	9	39	43	67	52	7	49	24	84	44	62	69	78	50	15	80	6	99	73	95
69	9	33	55	2	10	39	54	14	93	6	34	56	65	38	73	80	43	79	64	87	48	1	44	57
17	98	64	22	38	11	45	10	50	78	63	58	59	23	26	89	97	35	40	75	37	87	99	32	28
14	17	41	89	26	73	54	4	3	30	63	24	5	79	48	82	31	66	23	10	59	60	19	38	72
2	85	44	70	20	75	98	12	3	38	91	92	43	66	83	35	72	97	34	22	33	31	74	71	9
21	3	39	6	33	34	15	72	37	20	71	4	82	49	78	96	24	53	12	98	66	74	68	99	25
87	5	16	34	72	30	68	56	67	59	32	97	70	51	49	80	62	3	86	36	81	19	35	94	99
71	8	78	49	24	85	41	64	21	84	99	67	22	34	62	27	10	97	26	69	44	5	82	20	53
5	7	23	84	74	76	20	9	68	53	62	32	44	36	96	99	77	93	16	30	73	69	3	98	26
84	11	25	5	88	80	66	15	59	52	33	92	93	19	64	22	58	9	48	74	71	32	87	73	1
57	99	76	8	19	56	10	39	33	94	22	70	96	95	55	48	15	28	3	71	5	18	51	32	14
22	68	85	51	84	69	58	88	75	49	61	41	80	30	87	8	74	15	28	70	37	91	53	98	42
47	62	58	82	12	90	70	79	21	66	31	95	10	19	81	59	68	69	41	76	67	23	16	17	60
23	33	67	65	92	83	72	2	39	37	59	30	86	71	3	5	97	93	45	15	22	95	46	47	68
35	24	32	49	96	54	74	72	61	64	67	59	22	4	57	68	37	1	38	51	40	84	34	85	79
35	80	99	10	51	74	52	22	89	12	13	14	45	54	40	7	31	73	91	72	55	65	59	68	78
79	84	70	22	59	50	6	51	32	41	94	18	14	58	74	55	93	29	25	68	27	43	75	88	11
28	33	97	47	16	37	43	19	57	20	31	2	62	60	96	34	27	5	77	49	89	12	4	82	18
38	59	96	30	66	5	13	18	3	65	23	21	29	47	49	57	94	51	2	45	77	98	62	48	12
2	89	98	42	72	34	22	20	1	23	82	67	48	37	68	29	16	26	57	7	94	95	96	28	13
65	92	82	89	4	25	69	18	58	79	37	63	36	66	88	53	32	56	51	98	94	93	1	71	55
88	66	41	28	85	45	84	93	51	17	25	10	15	27	63	58	52	91	70	78	50	75	59	65	71
81	68	65	21	43	34	61	79	90	20	59	29	47	44	73	19	75	28	4	77	99	49	24	88	36
62	45	76	64	69	88	36	15	29	43	22	5	47	27	30	25	97	48	50	74	1	56	6	61	89
84	52	26	44	29	12	39	48	72	92	49	70	89	25	3	77	13	14	33	9	98	7	4	88	20
22	93	40	85	66	78	67	23	89	35	31	29	9	55	7	17	36	76	30	13	65	54	71	16	18
75	26	98	10	90	82	13	29	61	22	88	28	20	91	87	48	99	93	18	51	50	77	6	72	63
84	62	29	78	97	70	37	46	36	51	58	68	77	79	38	67	22	35	69	93	3	63	42	65	26
75	59	32	53	84	97	33	38	49	41	14	31	34	69	10	23	24	95	93	58	65	77	35	71	26
52	40	76	17	62	97	59	85	70	88	16	1	57	23	67	48	80	81	39	90	56	25	8	91	22
44	75	57	82	42	5	98	70	31	53	89	90	28	30	61	92	68	49	50	63	16	24	18	47	71
35	72	2	81	20	54	43	82	84	51	11	14	44	79	31	6	26	85	10	80	13	77	86	75	27
20	40	70	84	5	50	95	60	87	53	11	91	26	56	88	31	85	79	24	28	83	32	38	42	98
82	17	68	38	37	41	85	79	72	75	95	14	16	1	92	22	51	46	25	36	44	59	83	96	65
61	33	59	20	18	77	17	25	62	97	14	54	95	72	52	12	96	69	91	9	35	49	75	81	34
6	86	81	91	96	17	10	41	22	19	75	92	95	77	76	39	59	50	36	99	78	48	29	21	46
78	74	50	65	94	3	45	26	72	71	25	39	64	70	43	85	95	12	1	66	10	5	7	17	91
57	13	49	1	99	69	43	9	5	20	47	29	97	60	25	80	77	35	64	70	54	45	75	21	96
34	63	94	79	76	87	70	22	47	41	19	15	37	3	21	11	18	24	2	44	72	36	97	27	85
69	76	41	65	4	43	7	57	28	73	20	48	26	67	54	83	94	99	32	52	89	98	25	6	68
26	18	97	64	59	67	62	60	86	53	20	71	79	11	48	52	99	58	93	66	81	83	72	95	9
85	20	43	14	86	3	31	1	56	15	30	42	7	25	68	37	72	83	60	90	66	65	8	78	81
69	31	70	27	45	72	90	8	7	29	21	33	42	19	10	75	35	6	63	86	30	2	54	59	49
58	69	6	63	87	86	12	92	61	71	34	25	13	26	8	16	49	78	35	1	9	75	84	23	80
15	97	57	89	88	38	7	14	3	9	74	36	46	13	11	2	62	90	96	52	6	28	64	44	87
57	28	73	56	33	1	72	81	60	62	85	93	87	3	9	71	11	80	59	43	89	79	77	74	52
9	39	45	57	82	63	59	92	17	52	60	5	83	89	96	50	94	14	64	95	66	61	38	10	24
42	28	17	79	60	4	55	16	52	33	45	83	8	76	11	90	49	39	82	68	77	37	7	57	15
18	71	69	44	30	56	84	14	62	67	47	65	40	77	6	39	13	57	51	8	73	94	37	86	83
35	17	8	13	40	37	79	88	58	6	68	2	94	65	31	20	76	18	30	4	86	3	89	93	75
5	32	34	29	17	71	84	2	77	40	59	53	38	33	30	89	93	26	16	82	43	80	72	62	37
85	93	75	81	57	17	76	79	52	94	41	43	39	73	40	4	29	48	74	32	50	13	68	55	28
8	7	13	77	29	55	78	16	6	40	67	28	91	73	49	76	82	57	33	93	96	14	56	52	42
80	39	38	15	13	4	55	54	49	83	71	58	5	72	18	74	21	64	76	57	9	12	52	37	69
36	82	71	42	46	18	66	49	28	50	25	9	68	90	87	88	99	92	4	94	20	61	33	72	11
61	93	57	33	60	11	56	39	14	64	68	12	71	90	52	20	49	35	4	72	1	31	50	86	22
88	32	9	48	59	65	73	11	47	30	63	13	68	76	72	61	92	20	89	60	49	98	51	22	36
8	27	51	87	58	6	64	71	19	79	83	96	66	50	80	53	55	97	70	32	10	67	63	74	73
5	94	76	22	23	62	64	60	91	3	34	82	86	38	44	99	59	80	45	68	89	87	40	95	96
6	84	29	80	21	85	37	26	5	56	17	94	97	53	67	93	18	41	10	1	59	9	22	12	79
92	50	38	41	99	75	47	30	56	81	96	28	83	15	72	2	91	59	80	68	97	40	5	52	65
31	54	33	23	34	29	21	13	64	61	7	85	55	14	32	92	45	30	40	84	46	87	60	26	66
48	68	99	3	42	69	95	27	75	1	82	64	91	15	54	61	21	62	72	45	18	93	81	98	74
85	22	42	96	90	67	45	60	9	56	27	24	91	19	55	93	83	71	26	68	86	7	88	52	79
8	11	9	48	77	98	84	62	36	17	81	97	85	27	14	58	41	16	82	51	35	19	21	4	69
27	31	77	32	47	35	50	95	86	24	14	10	83	69	61	41	3	96	1	70	30	6	85	64	89
25	49	34	71	32	84	88	56	97	83	48	63	23	39	95	99	20	94	36	17	87	46	53	37	38
29	47	45	83	28	33	7	73	65	59	24	61	40	34	77	71	36	3	88	43	82	68	95	16	13
54	18	15	63	41	14	89	62	50	53	49	47	93	7	3	36	27	38	82	20	33	92	67	1	73
36	56	29	97	32	55	1	44	46	59	23	67	99	24	14	19	4	9	53	26	73	92	90	6	86
69	20	17	27	88	18	41	44	26	24	79	5	84	36	93	40	6	13	22	16	11	61	54	43	23
65	35	45	13	5	99	44	11	86	33	80	56	38	39	96	40	37	78	26	22	63	51	54	89	62
42	68	98	46	28	67	4	96	50	35	76	55	16	94	53	89	71	14	62	69	54	11	99	45	64
93	40	74	86	51	44	27	67	7	80	50	26	78	54	83	48	79	41	53	85	39	84	76	37	19
59	79	65	12	33	4	92	54	63	2	70	24	89	1	16	23	53	46	43	45	66	10	25	51	39
21	1	32	56	94	72	12	91	41	83	82	34	13	57	49	20	43	78	29	85	62	47	58	74	53
78	37	39	10	8	7	68	35	50	28	59	80	88	33	84	56	32	73	18	90	47	44	85	41	98
76	23	48	70	86	47	41	37	64	87	5	97	68	53	1	80	90	12	34	82	36	2	29	61	58
92	23	19	67	97	76	22	88	79	64	36	98	94	40	46	15	29	85	80	41	89	6	83	34	90
87	89	84	33	57	97	48	5	54	7	58	86	99	74	61	93	43	37	14	88	56	75	27	44	69
65	69	64	5	24	59	21	95	7	91	4	15	92	49	17	9	52	88	79	46	13	1	14	94	16
89	56	9	6	52	97	10	3	71	55	90	11	37	57	30	21	4	95	64	75	68	36	41	12	34
50	68	43	73	26	28	78	44	30	35	72	90	67	18	75	61	49	20	11	84	36	3	82	37	87
68	8	9	20	97	98	67	19	53	51	43	95	6	93	45	88	31	24	99	78	60	65	36	61	13
99	96	69	90	38	68	7	16	81	40	95	44	43	79	59	77	75	27	19	41	74	76	98	22	1
60	75	78	34	18	92	85	13	28	26	50	31	64	93	51	65	23	15	70	74	62	2	8	81	54
87	89	42	25	58	65	16	4	37	95	9	54	50	3	90	13	92	10	67	83	48	76	64	62	41
85	28	70	96	76	35	4	51	74	83	86	29	3	88	89	19	59	13	64	7	15	8	41	23	62
77	70	41	1	89	95	57	17	12	38	90	63	85	60	65	23	61	55	44	28	31	7	35	88	92
5	70	94	73	93	21	24	83	61	31	63	8	71	36	89	51	88	39	25	72	66	17	68	80	76
74	91	61	99	44	26	84	39	12	31	75	48	85	50	86	16	37	25	92	78	97	96	33	41	80
79	82	24	78	15	11	95	54	6	20	66	62	40	67	71	84	31	23	13	56	22	77	32	39	90
19	37	31	33	17	76	21	90	93	27	46	40	99	64	70	51	69	95	14	89	77	24	25	88	28
42	98	14	9	18	3	52	84	26	93	13	73	75	55	56	7	97	41	6	89	12	58	67	62	16
24	91	13	55	81	25	20	47	9	3	89	78	74	75	44	60	2	73	51	34	72	96	11	32	37
30	46	15	6	49	2	92	1	42	84	29	5	77	35	34	67	20	88	28	41	55	66	51	52	38
29	39	33	12	43	50	60	10	96	5	66	86	14	65	22	94	76	37	27	97	69	17	72	32	80
48	35	42	73	83	55	1	76	8	16	41	78	22	96	52	19	39	31	91	53	12	71	26	70	95
52	33	32	20	26	70	42	75	99	16	40	76	17	21	54	10	19	27	46	87	37	2	48	47	82
92	51	72	84	10	47	28	34	66	58	93	52	61	81	14	55	94	40	19	32	91	98	37	7	78
14	75	19	25	47	74	1	42	44	7	43	68	46	65	95	36	56	38	78	49	32	34	27	82	80
40	85	77	36	81	1	65	29	63	69	98	25	51	62	59	3	24	19	84	14	61	21	41	96	55
34	9	84	63	25	4	67	5	15	56	2	10	70	1	82	40	18	31	7	65	66	14	19	97	28
39	22	81	17	42	32	53	9	96	70	71	8	92	45	60	33	98	37	55	12	58	48	90	13	84
57	75	4	27	19	13	9	84	63	41	12	81	51	54	52	24	97	91	25	2	69	5	85	15	46
16	4	53	59	25	49	63	96	86	54	31	82	99	38	39	8	40	76	35	50	7	90	37	87	78
63	75	86	54	18	11	69	23	47	30	60	89	28	9	56	35	95	37	10	50	34	5	13	80	79
28	60	4	55	94	78	17	95	24	6	18	42	31	66	75	93	49	88	84	53	98	87	45	30	27
81	9	20	8	3	85	50	65	17	80	23	10	93	89	39	5	77	52	11	70	99	69	37	87	71
41	9	48	66	79	78	56	35	51	81	34	39	1	74	11	87	90	25	86	27	15	32	83	43	14
68	10	38	86	87	56	93	8	71	81	47	6	79	29	90	85	13	21	48	5	89	69	45	3	17
3	40	77	80	16	27	62	39	85	13	60	94	22	26	2	9	56	19	66	47	8	87	96	67	24
78	66	18	80	33	5	61	3	27	30	17	28	60	85	21	15	42	34	63	40	86	77	52	91	79
55	16	53	8	79	81	15	69	6	25	12	65	42	47	95	7	38	45	43	2	46	1	14	4	58
36	87	90	48	34	78	59	84	13	15	2	19	96	85	18	68	7	35	86	63	38	16	10	75	83
37	60	11	83	7	95	76	79	31	47	94	34	17	53	56	30	90	62	20	18	8	42	63	29	3
11	69	59	41	83	45	4	25	77	38	67	31	90	26	91	10	13	46	42	27	3	76	60	1	78
35	63	54	57	1	17	91	14	9	96	26	99	36	25	92	72	37	94	21	10	69	18	39	7	58
82	72	56	40	55	39	10	70	63	86	34	83	94	96	17	13	19	24	66	7	15	41	27	92	62
76	92	20	89	70	10	78	53	64	22	5	65	17	81	75	24	69	45	3	18	6	83	51	36	55
68	37	5	90	34	15	59	25	57	87	4	88	85	23	63	47	55	40	92	18	48	12	13	79	97
85	41	4	21	94	79	91	99	87	40	82	95	20	93	36	48	59	39	45	8	35	53	96	42	86
63	7	56	22	42	11	72	83	23	67	79	25	47	73	94	32	51	5	96	62	95	48	39	33	86
87	10	5	37	45	62	75	90	58	47	49	51	29	8	63	82	71	21	52	12	66	68	36	55	22
84	46	6	25	30	57	16	34	83	80	92	90	72	37	51	20	38	42	68	67	64	95	15	62	21
10	77	5	40	62	35	69	82	32	26	4	16	9	28	52	18	49	42	6	72	31	63	3	53	51
31	99	30	88	37	6	3	89	82	22	23	27	68	36	4	20	71	13	90	61	94	18	34	14	70
63	67	70	6	88	98	20	31	21	72	46	86	68	54	5	74	16	22	25	92	24	62	40	60	96
95	24	13	36	1	89	12	55	39	90	7	65	2	4	17	44	92	47	64	27	32	16	8	97	69
42	37	78	25	73	92	91	43	74	39	19	50	76	34	31	16	15	68	20	93	12	38	23	66	72
4	83	55	48	1	84	57	24	16	75	5	93	58	67	89	40	87	70	19	77	51	21	64	86	26
62	49	37	53	79	70	84	35	64	40	46	26	13	92	21	78	28	63	61	67	56	25	96	10	2
19	69	79	85	16	45	35	7	51	39	12	75	81	88	36	23	43	46	40	67	18	3	1	65	96
19	79	13	96	83	54	93	8	15	7	44	72	67	32	60	9	47	36	49	10	38	64	73	76	99
70	92	61	85	30	28	26	10	25	35	36	2	62	91	27	46	83	48	21	19	43	58	81	53	75
26	41	57	48	99	56	14	33	73	43	21	71	54	17	7	64	28	82	95	60	27	49	44	63	45
94	5	65	98	31	19	57	35	47	34	80	66	89	90	26	92	36	23	68	7	40	85	67	74	2
98	56	19	32	82	89	65	54	88	30	86	43	83	63	8	51	17	50	5	67	68	58	96	60	92
16	11	34	52	37	85	49	2	32	74	19	53	7	47	94	40	77	41	60	62	39	43	59	12	63
50	16	55	86	46	58	60	2	45	53	73	81	10	63	14	99	69	72	98	12	15	41	44	40	65
39	75	44	82	86	28	74	2	87	50	62	57	54	53	8	29	46	60	18	65	42	49	98	13	72
1	71	96	69	18	43	14	40	89	47	73	78	45	49	35	2	23	34	27	81	67	30	84	88	95
52	99	74	71	93	49	75	13	23	48	31	33	37	87	34	12	79	67	47	25	8	82	90	88	41
23	62	41	42	53	4	2	64	66	84	22	95	55	63	75	82	15	76	11	31	67	45	60	33	71
31	25	50	83	70	94	32	77	20	40	62	97	10	36	28	57	45	63	44	34	89	6	85	2	61
66	21	16	96	62	6	94	67	45	57	46	37	69	52	34	85	28	13	97	40	47	81	55	82	58
23	9	50	82	40	55	68	52	38	32	70	6	19	56	94	39	61	83	73	18	24	80	84	5	72
45	36	72	61	16	40	82	18	57	86	32	65	48	22	67	17	71	94	84	5	3	98	91	47	83
46	83	86	98	69	87	27	19	29	63	67	55	20	65	9	15	39	28	21	72	10	70	73	18	74
57	84	59	23	96	8	19	41	72	3	90	64	7	75	77	39	51	81	67	21	98	14	44	1	26
76	1	61	46	59	83	64	31	9	72	86	23	44	50	69	35	14	65	49	97	89	75	6	45	66
25	92	19	80	65	46	20	22	49	56	79	88	1	12	58	82	70	17	6	61	42	47	33	23	38
55	84	23	60	67	22	76	10	65	87	32	53	21	5	70	20	56	24	48	43	89	73	36	91	74
41	67	49	97	63	72	42	28	6	64	46	92	73	62	36	35	78	96	90	12	29	74	26	37	66
91	68	32	28	39	27	85	80	95	16	65	98	15	82	13	54	57	63	58	17	14	24	52	71	87
73	46	16	35	90	21	79	89	71	12	61	48	19	52	25	72	8	23	15	51	86	56	28	69	24
66	37	94	68	75	27	56	30	52	20	83	87	88	22	97	31	25	85	5	46	1	54	45	53	62
67	3	21	77	51	10	98	50	62	31	17	45	93	59	25	54	34	79	91	92	37	70	53	85	55
28	27	96	5	32	69	50	48	54	86	1	10	53	31	35	93	29	13	16	80	21	47	14	41	99
81	77	69	26	54	64	37	55	52	31	57	47	24	38	49	87	59	4	75	65	63	61	74	76	28
32	34	38	77	78	88	8	12	35	15	81	85	42	1	90	47	37	66	62	99	17	57	64	95	22
88	70	66	93	16	41	72	58	38	57	14	52	83	63	12	40	91	25	62	82	92	26	71	22	90
53	42	99	20	47	46	27	50	40	65	69	41	81	37	95	89	74	45	82	84	98	52	3	38	60
75	70	57	72	68	49	15	73	98	13	63	55	74	86	7	82	62	59	28	25	14	69	11	43	93
46	71	73	72	18	40	27	22	97	33	57	99	35	61	47	83	3	80	5	87	62	2	58	66	90
67	61	77	50	60	12	53	25	42	20	85	74	35	4	63	83	32	9	94	48	80	40	86	70	88
59	92	77	29	13	86	62	79	70	73	81	3	37	51	68	18	12	90	85	5	88	98	20	75	53
12	66	3	57	91	39	6	59	80	49	30	28	2	48	21	71	86	43	29	69	11	4	73	27	42
95	39	5	80	86	87	46	59	74	47	15	78	63	32	71	91	56	99	27	98	38	19	30	29	23
11	14	45	41	7	35	69	97	67	81	23	39	71	38	25	46	1	5	10	37	34	63	60	57	13
11	95	63	43	80	25	74	32	41	34	14	83	40	65	71	29	64	3	75	92	77	50	98	9	6
47	7	14	1	69	29	62	93	65	17	71	60	40	61	53	39	43	8	34	10	25	49	46	84	33
2	15	59	4	94	1	79	27	25	29	68	92	57	30	48	77	7	20	14	81	13	23	66	98	31
22	60	15	28	93	12	48	61	73	1	80	50	27	39	91	4	65	92	51	77	54	40	71	19	32
82	45	93	92	98	66	68	75	2	83	47	18	60	63	80	39	53	97	74	85	19	61	21	7	62
61	7	6	19	30	26	66	15	62	8	13	95	49	44	34	47	42	20	11	51	54	39	69	43	77
25	46	54	45	27	30	87	84	58	16	33	79	26	17	53	50	2	43	59	89	37	64	8	61	31
49	58	89	45	22	95	33	79	64	40	76	18	50	1	73	38	29	37	91	20	46	77	25	41	7
52	92	11	3	90	60	82	44	20	85	95	34	74	13	57	1	62	87	23	63	59	46	6	70	68
7	1	57	49	23	86	70	34	35	68	5	18	73	21	90	29	80	22	13	97	84	51	79	48	9
93	70	61	96	55	23	88	80	3	90	54	87	52	77	21	82	95	57	86	31	97	28	72	50	19
18	32	81	90	37	46	69	77	82	65	25	58	30	87	93	76	19	10	67	21	8	49	34	15	89
79	41	67	23	15	39	57	34	71	45	24	58	20	52	37	98	91	76	10	59	56	40	90	51	60
53	11	35	25	16	96	44	2	21	12	39	65	92	61	38	70	51	84	3	64	75	29	60	82	5
59	37	77	70	69	1	49	23	54	55	57	35	90	7	39	38	42	27	24	32	64	9	8	86	26
50	82	91	66	17	79	67	78	42	25	87	62	16	9	51	75	5	63	64	39	26	22	71	48	80
83	8	47	74	4	52	73	25	86	53	69	59	62	26	7	15	32	97	75	98	99	11	38	16	44
25	44	50	29	58	57	69	41	99	65	28	35	55	75	51	97	95	30	18	9	42	24	5	46	3
8	41	43	65	5	93	20	33	46	67	58	84	75	51	44	61	16	12	1	26	60	86	70	96	14
10	86	64	78	4	80	76	71	6	69	97	81	59	43	60	46	84	48	58	5	41	1	75	90	93
65	82	22	58	8	97	25	47	70	83	24	27	80	31	32	96	33	72	95	78	13	94	30	77	34
20	85	25	95	45	16	18	17	98	49	3	29	65	24	33	42	48	10	57	37	4	83	81	51	15
76	42	1	74	73	70	49	87	6	15	18	13	47	94	3	85	43	34	93	64	16	25	52	80	71
63	81	33	47	82	84	18	20	34	36	3	23	43	26	83	2	35	11	76	90	57	88	91	62	87
72	59	19	57	78	53	9	24	80	26	43	99	69	45	28	49	66	95	98	91	61	42	86	82	7
76	37	9	63	48	98	4	62	85	36	38	96	67	39	94	89	1	19	8	72	71	31	69	90	7
48	21	70	31	24	12	79	78	22	63	44	59	32	18	15	41	38	71	66	74	47	20	10	52	29
76	33	63	22	87	65	32	59	24	48	84	60	94	93	70	49	23	88	96	12	69	28	40	11	56
49	34	35	31	41	43	94	16	8	67	68	15	74	20	98	56	91	38	26	87	9	7	57	17	84
41	70	23	57	37	6	20	77	95	36	93	33	87	52	73	81	7	61	40	54	90	12	44	22	8
36	85	13	59	82	20	62	63	66	4	57	48	32	97	9	95	38	41	14	56	50	61	7	1	25
27	62	56	35	57	5	25	97	74	41	52	10	83	30	3	15	46	23	60	77	91	87	96	22	13
69	15	25	27	57	14	33	41	65	10	84	36	90	48	13	63	77	74	19	91	83	89	62	39	8
5	98	26	70	97	48	73	92	88	28	57	4	62	78	44	75	15	10	11	65	66	89	17	18	71
25	18	30	45	49	11	64	26	2	95	35	28	84	43	86	80	31	36	90	10	9	77	4	91	74
92	85	12	98	24	72	3	25	80	41	96	5	47	64	89	45	97	70	51	63	52	32	53	11	77
89	4	9	28	44	93	87	56	7	76	16	12	64	33	36	17	40	3	58	84	60	62	31	90	41
99	68	77	58	52	78	40	5	18	14	4	56	10	47	12	79	43	86	97	38	96	17	27	7	15
49	18	81	95	27	50	46	78	84	3	2	17	32	66	31	43	16	7	39	58	69	38	71	94	97
68	11	99	74	81	69	97	40	35	89	84	18	80	41	67	93	29	59	39	51	26	55	20	83	58
96	6	81	49	17	86	42	25	21	4	82	90	98	22	36	35	13	1	20	91	31	3	12	45	32
56	55	19	42	81	52	31	69	94	36	82	95	3	62	53	96	33	14	88	63	23	77	80	17	21
76	86	64	1	99	41	27	62	38	43	80	31	59	16	73	30	11	55	34	44	91	94	20	2	7
24	99	97	73	54	38	72	90	78	9	3	94	25	85	59	16	13	30	27	33	45	95	36	71	80
14	71	48	18	91	75	11	34	12	29	7	39	24	53	26	65	13	27	63	45	50	4	30	74	37
58	64	3	27	32	31	24	91	26	34	8	93	36	22	78	2	41	45	98	30	52	37	38	39	84
7	24	90	26	91	83	6	59	25	84	55	3	21	9	64	56	5	45	22	74	34	99	47	62	69
73	83	64	51	97	3	45	8	86	15	84	82	12	80	47	7	81	62	21	17	60	18	2	61	32
33	94	82	66	21	95	16	74	5	96	56	42	61	79	78	4	62	38	84	69	36	41	25	81	54
91	83	84	78	72	59	35	4	98	11	2	54	64	97	77	61	80	81	6	49	30	31	85	20	71
